Temp[C],Rain[mm],Passangers,Day,Month,Year,DayOfWeek,IsHoliday
-1.3,0.0,4334.0,17,12,2016,5,0
-1.4,0.0,3160.0,18,12,2016,6,0
0.3,0.0,2980.0,19,12,2016,0,0
1.7,0.0,2618.0,20,12,2016,1,0
2.4,0.0,3078.0,21,12,2016,2,0
3.4,0.0,2712.0,22,12,2016,3,0
4.3,0.0,2820.0,23,12,2016,4,0
3.8,0.0,1042.0,24,12,2016,5,1
3.7,0.02,2721.0,25,12,2016,6,1
3.6,0.0,3637.0,26,12,2016,0,1
4.5,0.02,3853.0,27,12,2016,1,0
1.2,0.0,5127.0,28,12,2016,2,0
-0.4,0.0,4396.0,29,12,2016,3,0
2.5,0.0,4943.0,30,12,2016,4,0
4.3,0.0,4043.0,31,12,2016,5,0
5.9,0.0,4054.0,1,1,2017,6,1
1.3,0.0,4304.0,2,1,2017,0,0
-3.4,0.03,3531.0,3,1,2017,1,0
-6.5,0.03,2833.0,4,1,2017,2,0
-12.1,0.0,2767.0,5,1,2017,3,0
-17.3,0.0,2787.0,6,1,2017,4,1
-16.5,0.0,2824.0,7,1,2017,5,0
-3.5,0.02,2823.0,8,1,2017,6,0
-0.2,0.0,2397.0,9,1,2017,0,0
0.8,0.0,2028.0,10,1,2017,1,0
2.0,0.0,2131.0,11,1,2017,2,0
-1.1,0.0,2176.0,12,1,2017,3,0
-2.3,0.02,2365.0,13,1,2017,4,0
1.4,0.02,3271.0,14,1,2017,5,0
1.2,0.0,2607.0,15,1,2017,6,0
-2.2,0.0,2127.0,16,1,2017,0,0
-3.7,0.0,2178.0,17,1,2017,1,0
-3.1,0.0,2573.0,18,1,2017,2,0
1.4,0.0,2525.0,19,1,2017,3,0
1.8,0.0,2758.0,20,1,2017,4,0
0.1,0.0,4143.0,21,1,2017,5,0
-1.0,0.0,3491.0,22,1,2017,6,0
1.4,0.0,2617.0,23,1,2017,0,0
0.3,0.0,2492.0,24,1,2017,1,0
-1.8,0.0,2590.0,25,1,2017,2,0
-3.4,0.0,2279.0,26,1,2017,3,0
2.3,0.0,3539.0,27,1,2017,4,0
1.7,0.0,3483.0,28,1,2017,5,0
1.1,0.0,2625.0,29,1,2017,6,0
0.9,0.0,2504.0,30,1,2017,0,0
1.4,0.02,2750.0,31,1,2017,1,0
0.5,0.0,2906.0,1,2,2017,2,0
-0.3,0.0,2754.0,2,2,2017,3,0
-0.4,0.02,2887.0,3,2,2017,4,0
0.1,0.0,4101.0,4,2,2017,5,0
0.8,0.02,2980.0,5,2,2017,6,0
-2.0,0.0,2637.0,6,2,2017,0,0
-6.6,0.0,2498.0,7,2,2017,1,0
-11.3,0.0,2783.0,8,2,2017,2,0
-8.4,0.0,2860.0,9,2,2017,3,0
-9.2,0.0,3130.0,10,2,2017,4,0
-7.5,0.0,4058.0,11,2,2017,5,0
-4.8,0.0,3326.0,12,2,2017,6,0
-2.2,0.0,3090.0,13,2,2017,0,0
1.7,0.0,3408.0,14,2,2017,1,0
4.3,0.0,2650.0,15,2,2017,2,0
0.1,0.0,2829.0,16,2,2017,3,0
0.8,0.0,3574.0,17,2,2017,4,0
1.7,0.0,5656.0,18,2,2017,5,0
2.2,0.0,3369.0,19,2,2017,6,0
2.4,0.02,2975.0,20,2,2017,0,0
0.6,0.02,4303.0,21,2,2017,1,0
-2.1,0.0,2866.0,22,2,2017,2,0
-4.2,0.03,2690.0,23,2,2017,3,0
-0.4,0.02,4309.0,24,2,2017,4,0
-4.9,0.0,4616.0,25,2,2017,5,0
-5.1,0.0,4144.0,26,2,2017,6,0
-1.6,0.02,2946.0,27,2,2017,0,0
-2.1,0.0,2750.0,28,2,2017,1,0
2.3,0.03,3129.0,1,3,2017,2,0
1.7,0.07,2818.0,2,3,2017,3,0
1.7,0.0,3339.0,3,3,2017,4,0
1.1,0.02,4688.0,4,3,2017,5,0
-1.3,0.0,5969.0,5,3,2017,6,0
-3.6,0.0,3002.0,6,3,2017,0,0
-3.8,0.0,2247.0,7,3,2017,1,0
-2.7,0.02,2360.0,8,3,2017,2,0
0.4,0.02,2667.0,9,3,2017,3,0
1.3,0.0,3307.0,10,3,2017,4,0
1.5,0.0,6852.0,11,3,2017,5,0
2.3,0.0,4741.0,12,3,2017,6,0
-0.9,0.0,2612.0,13,3,2017,0,0
0.7,0.0,2733.0,14,3,2017,1,0
0.9,0.02,3103.0,15,3,2017,2,0
3.7,0.0,3496.0,16,3,2017,3,0
3.9,0.0,2827.0,17,3,2017,4,0
2.2,0.03,4719.0,18,3,2017,5,0
1.8,0.0,4337.0,19,3,2017,6,0
0.7,0.0,3083.0,20,3,2017,0,0
0.3,0.0,2417.0,21,3,2017,1,0
1.8,0.02,3018.0,22,3,2017,2,0
2.7,0.02,3534.0,23,3,2017,3,0
2.8,0.0,3706.0,24,3,2017,4,0
1.0,0.0,4198.0,25,3,2017,5,0
2.0,0.0,4817.0,26,3,2017,6,0
4.6,0.0,3315.0,27,3,2017,0,0
6.4,0.0,3272.0,28,3,2017,1,0
2.8,0.0,3071.0,29,3,2017,2,0
0.7,0.0,3612.0,30,3,2017,3,0
-0.1,0.0,3815.0,31,3,2017,4,0
0.5,0.03,3221.0,1,4,2017,5,0
1.5,0.02,4423.0,2,4,2017,6,0
4.0,0.0,2906.0,3,4,2017,0,0
3.2,0.0,3586.0,4,4,2017,1,0
3.5,0.0,2569.0,5,4,2017,2,0
3.6,0.0,4050.0,6,4,2017,3,0
4.5,0.0,3741.0,7,4,2017,4,0
4.0,0.03,6491.0,8,4,2017,5,0
3.1,0.0,4570.0,9,4,2017,6,0
3.8,0.0,3652.0,10,4,2017,0,0
5.7,0.02,3977.0,11,4,2017,1,0
4.9,0.0,4147.0,12,4,2017,2,0
1.5,0.0,3374.0,13,4,2017,3,0
1.5,0.02,6606.0,14,4,2017,4,1
-0.2,0.0,7055.0,15,4,2017,5,0
-1.1,0.0,6143.0,16,4,2017,6,1
-1.4,0.0,5050.0,17,4,2017,0,1
0.8,0.0,3220.0,18,4,2017,1,0
0.5,0.0,3503.0,19,4,2017,2,0
1.0,0.0,4022.0,20,4,2017,3,0
2.7,0.02,3803.0,21,4,2017,4,0
5.9,0.0,5717.0,22,4,2017,5,0
3.6,0.02,4851.0,23,4,2017,6,0
3.3,0.02,4112.0,24,4,2017,0,0
3.7,0.0,2954.0,25,4,2017,1,0
3.1,0.05,3068.0,26,4,2017,2,0
3.3,0.0,4072.0,27,4,2017,3,0
4.5,0.0,5865.0,28,4,2017,4,0
3.6,0.0,4588.0,29,4,2017,5,0
2.7,0.05,6529.0,30,4,2017,6,0
2.6,0.02,9486.0,1,5,2017,0,1
6.5,0.0,5016.0,2,5,2017,1,0
8.6,0.0,5736.0,3,5,2017,2,0
9.2,0.0,5236.0,4,5,2017,3,0
6.9,0.0,6914.0,5,5,2017,4,0
8.9,0.0,11046.0,6,5,2017,5,0
11.6,0.0,6169.0,7,5,2017,6,0
6.1,0.0,3223.0,8,5,2017,0,0
4.6,0.0,4260.0,9,5,2017,1,0
2.1,0.0,3639.0,10,5,2017,2,0
1.7,0.02,4916.0,11,5,2017,3,0
2.8,0.02,6176.0,12,5,2017,4,0
4.9,0.0,9245.0,13,5,2017,5,0
6.9,0.0,8665.0,14,5,2017,6,0
9.0,0.0,3609.0,15,5,2017,0,0
9.6,0.0,5592.0,16,5,2017,1,0
6.5,0.0,4717.0,17,5,2017,2,0
9.2,0.0,4785.0,18,5,2017,3,0
10.4,0.0,8811.0,19,5,2017,4,0
14.8,0.0,11959.0,20,5,2017,5,0
16.3,0.0,10536.0,21,5,2017,6,0
14.1,0.0,6185.0,22,5,2017,0,0
14.2,0.0,8088.0,23,5,2017,1,0
13.1,0.0,7970.0,24,5,2017,2,0
12.0,0.0,9308.0,25,5,2017,3,1
13.3,0.0,10191.0,26,5,2017,4,0
13.7,0.02,8046.0,27,5,2017,5,0
9.5,0.0,8602.0,28,5,2017,6,0
12.1,0.0,7126.0,29,5,2017,0,0
14.8,0.0,8628.0,30,5,2017,1,0
9.7,0.02,8643.0,31,5,2017,2,0
11.0,0.02,7090.0,1,6,2017,3,0
7.3,0.02,5563.0,2,6,2017,4,0
6.6,0.0,9331.0,3,6,2017,5,0
10.2,0.0,8724.0,4,6,2017,6,1
9.4,0.0,4038.0,5,6,2017,0,0
10.2,0.03,12231.0,6,6,2017,1,0
13.8,0.0,10859.0,7,6,2017,2,0
15.5,0.0,4652.0,8,6,2017,3,0
12.3,0.17,11474.0,9,6,2017,4,0
13.4,0.0,16397.0,10,6,2017,5,0
15.7,0.0,11290.0,11,6,2017,6,0
16.6,0.0,3387.0,12,6,2017,0,0
12.5,0.17,6399.0,13,6,2017,1,0
12.9,0.0,11063.0,14,6,2017,2,0
14.5,0.0,12259.0,15,6,2017,3,0
14.7,0.0,11563.0,16,6,2017,4,0
17.5,0.0,18918.0,17,6,2017,5,0
19.4,0.0,9358.0,18,6,2017,6,0
16.7,0.0,10968.0,19,6,2017,0,0
13.2,0.05,8207.0,21,6,2017,2,0
12.6,0.03,5547.0,22,6,2017,3,0
12.1,0.05,7591.0,23,6,2017,4,1
11.0,0.0,9620.0,24,6,2017,5,1
12.3,0.02,8893.0,25,6,2017,6,0
13.6,0.02,6799.0,26,6,2017,0,0
13.2,0.0,7498.0,27,6,2017,1,0
14.2,0.0,12844.0,28,6,2017,2,0
15.1,0.0,14460.0,29,6,2017,3,0
17.1,0.0,8330.0,1,7,2017,5,0
14.2,0.0,11356.0,2,7,2017,6,0
16.1,0.0,5691.0,3,7,2017,0,0
14.4,0.02,14354.0,4,7,2017,1,0
14.0,0.0,9422.0,5,7,2017,2,0
14.4,0.0,8982.0,6,7,2017,3,0
12.2,0.0,14889.0,7,7,2017,4,0
14.5,0.0,18060.0,8,7,2017,5,0
16.2,0.0,16626.0,9,7,2017,6,0
16.8,0.0,15188.0,10,7,2017,0,0
17.3,0.0,6563.0,11,7,2017,1,0
16.4,0.05,10911.0,12,7,2017,2,0
16.6,0.0,6509.0,13,7,2017,3,0
14.9,0.03,13656.0,14,7,2017,4,0
15.3,0.0,19772.0,15,7,2017,5,0
16.4,0.0,19403.0,16,7,2017,6,0
17.7,0.0,5624.0,17,7,2017,0,0
15.5,0.02,12069.0,18,7,2017,1,0
15.4,0.05,9053.0,19,7,2017,2,0
14.1,0.0,11794.0,20,7,2017,3,0
14.8,0.02,14636.0,21,7,2017,4,0
16.0,0.0,16372.0,22,7,2017,5,0
15.7,0.02,15674.0,23,7,2017,6,0
16.8,0.0,10759.0,24,7,2017,0,0
15.8,0.0,11440.0,25,7,2017,1,0
16.5,0.0,17124.0,26,7,2017,2,0
17.0,0.0,16443.0,27,7,2017,3,0
18.5,0.0,11632.0,28,7,2017,4,0
19.1,0.02,15089.0,29,7,2017,5,0
17.8,0.0,15272.0,30,7,2017,6,0
18.0,0.0,7623.0,31,7,2017,0,0
18.1,0.0,16313.0,1,8,2017,1,0
18.9,0.0,7345.0,2,8,2017,2,0
17.8,0.13,15644.0,3,8,2017,3,0
18.2,0.0,6526.0,4,8,2017,4,0
16.6,0.22,14653.0,5,8,2017,5,0
17.1,0.03,7856.0,6,8,2017,6,0
16.3,0.03,6549.0,7,8,2017,0,0
15.5,0.08,15334.0,8,8,2017,1,0
16.8,0.0,13536.0,9,8,2017,2,0
17.7,0.0,11740.0,10,8,2017,3,0
18.4,0.0,13319.0,11,8,2017,4,0
17.6,0.0,15579.0,12,8,2017,5,0
19.0,0.05,9553.0,13,8,2017,6,0
17.8,0.0,10792.0,14,8,2017,0,0
16.4,0.0,9207.0,15,8,2017,1,0
16.2,0.0,8594.0,16,8,2017,2,0
17.2,0.0,9631.0,17,8,2017,3,0
18.8,0.0,9274.0,18,8,2017,4,0
18.0,0.0,9695.0,19,8,2017,5,0
18.1,0.02,12698.0,20,8,2017,6,0
17.5,0.0,6485.0,21,8,2017,0,0
16.5,0.0,7202.0,22,8,2017,1,0
15.0,0.0,7433.0,23,8,2017,2,0
14.0,0.0,8092.0,24,8,2017,3,0
13.5,0.0,7278.0,25,8,2017,4,0
11.6,0.02,12469.0,26,8,2017,5,0
11.6,0.0,8479.0,27,8,2017,6,0
11.2,0.0,5962.0,28,8,2017,0,0
12.2,0.0,7204.0,29,8,2017,1,0
14.0,0.0,6029.0,30,8,2017,2,0
16.8,0.0,4131.0,31,8,2017,3,0
16.8,0.02,6944.0,1,9,2017,4,0
15.8,0.0,8742.0,2,9,2017,5,0
13.0,0.0,6000.0,3,9,2017,6,0
13.2,0.0,4797.0,4,9,2017,0,0
12.0,0.0,5307.0,5,9,2017,1,0
12.1,0.0,5900.0,6,9,2017,2,0
10.8,0.0,4532.0,7,9,2017,3,0
10.6,0.02,5183.0,8,9,2017,4,0
10.7,0.0,4019.0,9,9,2017,5,0
13.1,0.13,5090.0,10,9,2017,6,0
14.7,0.03,5302.0,11,9,2017,0,0
14.6,0.0,3234.0,12,9,2017,1,0
15.2,0.12,4719.0,13,9,2017,2,0
14.6,0.0,4104.0,14,9,2017,3,0
13.0,0.12,5868.0,15,9,2017,4,0
12.7,0.02,6889.0,16,9,2017,5,0
12.5,0.03,7490.0,17,9,2017,6,0
10.1,0.0,3617.0,18,9,2017,0,0
9.0,0.0,4558.0,19,9,2017,1,0
9.5,0.0,4423.0,21,9,2017,3,0
12.4,0.0,4105.0,22,9,2017,4,0
11.9,0.02,9270.0,23,9,2017,5,0
13.1,0.0,8269.0,24,9,2017,6,0
13.1,0.0,4058.0,25,9,2017,0,0
12.6,0.0,3760.0,26,9,2017,1,0
12.2,0.0,3951.0,27,9,2017,2,0
12.3,0.0,4552.0,28,9,2017,3,0
10.6,0.0,5424.0,29,9,2017,4,0
9.1,0.0,6369.0,30,9,2017,5,0
9.2,0.0,6182.0,1,10,2017,6,0
9.5,0.0,3751.0,2,10,2017,0,0
9.5,0.0,2431.0,3,10,2017,1,0
8.5,0.15,3298.0,4,10,2017,2,0
11.8,0.08,3712.0,5,10,2017,3,0
9.4,0.02,4728.0,6,10,2017,4,0
7.8,0.0,6569.0,7,10,2017,5,0
8.3,0.02,3148.0,8,10,2017,6,0
9.5,0.12,2665.0,9,10,2017,0,0
8.3,0.15,3099.0,11,10,2017,2,0
7.4,0.07,3250.0,12,10,2017,3,0
6.0,0.08,4958.0,13,10,2017,4,0
7.8,0.05,3875.0,14,10,2017,5,0
7.4,0.03,7001.0,15,10,2017,6,0
8.4,0.0,3554.0,16,10,2017,0,0
11.3,0.02,3073.0,17,10,2017,1,0
9.0,0.0,3856.0,18,10,2017,2,0
9.2,0.0,4358.0,19,10,2017,3,0
5.6,0.0,4413.0,20,10,2017,4,0
2.5,0.0,5907.0,21,10,2017,5,0
0.8,0.0,4464.0,22,10,2017,6,0
0.4,0.0,3082.0,23,10,2017,0,0
1.8,0.0,3124.0,24,10,2017,1,0
1.5,0.0,3023.0,25,10,2017,2,0
2.6,0.0,2270.0,26,10,2017,3,0
0.7,0.15,4188.0,27,10,2017,4,0
-0.2,0.0,4123.0,28,10,2017,5,0
3.7,0.07,3206.0,29,10,2017,6,0
2.4,0.05,3513.0,30,10,2017,0,0
1.4,0.0,4003.0,31,10,2017,1,0
0.6,0.0,3517.0,2,11,2017,3,0
1.2,0.0,4478.0,3,11,2017,4,0
3.2,0.0,9838.0,4,11,2017,5,1
8.1,0.0,4234.0,5,11,2017,6,0
8.2,0.0,2421.0,6,11,2017,0,0
7.5,0.02,2897.0,7,11,2017,1,0
4.7,0.0,2874.0,8,11,2017,2,0
6.1,0.0,2471.0,9,11,2017,3,0
6.6,0.0,3193.0,10,11,2017,4,0
7.4,0.03,3170.0,11,11,2017,5,0
5.8,0.08,3482.0,12,11,2017,6,0
3.0,0.03,2626.0,13,11,2017,0,0
2.5,0.0,2666.0,14,11,2017,1,0
2.0,0.0,2698.0,15,11,2017,2,0
3.4,0.02,2941.0,16,11,2017,3,0
3.8,0.0,3550.0,17,11,2017,4,0
6.1,0.02,3129.0,18,11,2017,5,0
6.2,0.05,2116.0,19,11,2017,6,0
3.9,0.07,2405.0,20,11,2017,0,0
1.1,0.07,2187.0,21,11,2017,1,0
0.7,0.02,2616.0,22,11,2017,2,0
0.8,0.02,2367.0,23,11,2017,3,0
1.5,0.02,3147.0,24,11,2017,4,0
6.0,0.03,4014.0,25,11,2017,5,0
4.4,0.05,2187.0,26,11,2017,6,0
2.3,0.08,2790.0,27,11,2017,0,0
4.5,0.0,2382.0,28,11,2017,1,0
3.9,0.03,2467.0,29,11,2017,2,0
2.7,0.03,2610.0,30,11,2017,3,0
2.9,0.02,3280.0,1,12,2017,4,0
0.8,0.05,4790.0,2,12,2017,5,0
1.7,0.0,2093.0,3,12,2017,6,0
5.2,0.05,3048.0,4,12,2017,0,0
1.2,0.0,3266.0,5,12,2017,1,0
0.1,0.0,3795.0,6,12,2017,2,1
-1.1,0.0,2982.0,7,12,2017,3,0
-0.5,0.05,3375.0,8,12,2017,4,0
5.1,0.07,4662.0,9,12,2017,5,0
4.2,0.0,3094.0,10,12,2017,6,0
2.0,0.0,2688.0,11,12,2017,0,0
1.3,0.0,1988.0,12,12,2017,1,0
1.6,0.22,2612.0,13,12,2017,2,0
1.7,0.02,2786.0,14,12,2017,3,0
1.6,0.0,3038.0,15,12,2017,4,0
1.8,0.1,3583.0,16,12,2017,5,0
2.6,0.02,2966.0,17,12,2017,6,0
0.0,0.0,2945.0,18,12,2017,0,0
2.5,0.02,2764.0,19,12,2017,1,0
1.0,0.0,2694.0,20,12,2017,2,0
2.7,0.0,2668.0,21,12,2017,3,0
2.4,0.02,3376.0,22,12,2017,4,0
0.1,0.0,2006.0,23,12,2017,5,0
1.5,0.03,2064.0,24,12,2017,6,1
0.0,0.0,2617.0,25,12,2017,0,1
0.5,0.03,3134.0,26,12,2017,1,1
1.7,0.02,3065.0,27,12,2017,2,0
4.0,0.03,3744.0,28,12,2017,3,0
2.7,0.02,3415.0,29,12,2017,4,0
3.7,0.02,5281.0,30,12,2017,5,0
2.7,0.07,5009.0,31,12,2017,6,0
1.7,0.0,3826.0,1,1,2018,0,1
1.6,0.05,3741.0,2,1,2018,1,0
4.3,0.0,4471.0,3,1,2018,2,0
3.4,0.0,4076.0,4,1,2018,3,0
2.8,0.0,3909.0,5,1,2018,4,0
4.0,0.03,3631.0,6,1,2018,5,1
2.2,0.02,3228.0,7,1,2018,6,0
-1.3,0.0,2294.0,8,1,2018,0,0
-0.6,0.0,2390.0,9,1,2018,1,0
0.5,0.0,2343.0,10,1,2018,2,0
-2.6,0.0,2304.0,11,1,2018,3,0
-2.9,0.0,2527.0,12,1,2018,4,0
-1.7,0.0,3464.0,13,1,2018,5,0
-1.7,0.0,2654.0,14,1,2018,6,0
-2.9,0.0,2065.0,15,1,2018,0,0
-6.4,0.0,2212.0,16,1,2018,1,0
-5.6,0.0,2199.0,17,1,2018,2,0
-5.5,0.02,2206.0,18,1,2018,3,0
-3.0,0.03,2499.0,19,1,2018,4,0
-2.9,0.0,2722.0,20,1,2018,5,0
-2.5,0.0,2142.0,21,1,2018,6,0
-6.2,0.0,2501.0,22,1,2018,0,0
-5.7,0.02,2372.0,23,1,2018,1,0
-6.5,0.0,2227.0,24,1,2018,2,0
-0.8,0.05,2110.0,25,1,2018,3,0
3.9,0.07,2584.0,26,1,2018,4,0
3.2,0.0,3062.0,27,1,2018,5,0
2.1,0.0,2613.0,28,1,2018,6,0
0.4,0.02,2300.0,29,1,2018,0,0
0.1,0.0,2274.0,30,1,2018,1,0
-2.3,0.0,2402.0,31,1,2018,2,0
-2.7,0.0,2273.0,1,2,2018,3,0
-0.7,0.17,2347.0,2,2,2018,4,0
1.7,0.0,3619.0,3,2,2018,5,0
-4.5,0.0,3340.0,4,2,2018,6,0
-9.8,0.0,2662.0,5,2,2018,0,0
-7.9,0.0,2345.0,6,2,2018,1,0
-8.5,0.02,2721.0,7,2,2018,2,0
-5.3,0.02,2585.0,8,2,2018,3,0
-2.7,0.0,2695.0,9,2,2018,4,0
-6.0,0.0,3572.0,10,2,2018,5,0
-5.7,0.0,3117.0,11,2,2018,6,0
-3.8,0.0,2433.0,12,2,2018,0,0
-2.2,0.03,2922.0,13,2,2018,1,0
0.2,0.0,3233.0,14,2,2018,2,0
0.2,0.0,3009.0,15,2,2018,3,0
-3.0,0.0,3023.0,16,2,2018,4,0
-4.1,0.0,4152.0,17,2,2018,5,0
-4.7,0.0,3465.0,18,2,2018,6,0
-8.4,0.0,2859.0,19,2,2018,0,0
-9.4,0.0,3131.0,20,2,2018,1,0
-9.9,0.0,2839.0,21,2,2018,2,0
-11.3,0.0,2840.0,22,2,2018,3,0
-12.3,0.0,3020.0,23,2,2018,4,0
-11.6,0.0,3417.0,24,2,2018,5,0
-13.3,0.0,2749.0,25,2,2018,6,0
-10.3,0.0,2266.0,26,2,2018,0,0
-9.5,0.0,2078.0,27,2,2018,1,0
-16.5,0.0,2515.0,28,2,2018,2,0
-15.7,0.0,2625.0,1,3,2018,3,0
-12.8,0.0,2717.0,2,3,2018,4,0
-9.7,0.0,3362.0,3,3,2018,5,0
-9.6,0.0,3858.0,4,3,2018,6,0
-9.5,0.0,2534.0,5,3,2018,0,0
-8.9,0.0,2880.0,6,3,2018,1,0
-5.5,0.0,2663.0,7,3,2018,2,0
-7.2,0.0,2867.0,8,3,2018,3,0
-5.2,0.02,3180.0,9,3,2018,4,0
-0.3,0.02,3917.0,10,3,2018,5,0
0.1,0.0,3176.0,11,3,2018,6,0
0.7,0.0,2648.0,12,3,2018,0,0
-0.1,0.0,2116.0,13,3,2018,1,0
1.9,0.1,2702.0,14,3,2018,2,0
-1.8,0.0,2970.0,15,3,2018,3,0
-6.7,0.0,3213.0,16,3,2018,4,0
-7.4,0.0,4474.0,17,3,2018,5,0
-5.8,0.0,3674.0,18,3,2018,6,0
-1.5,0.0,2449.0,19,3,2018,0,0
0.7,0.0,2619.0,20,3,2018,1,0
-3.1,0.0,2865.0,21,3,2018,2,0
-5.0,0.0,2690.0,22,3,2018,3,0
0.4,0.0,3198.0,23,3,2018,4,0
-2.0,0.0,4070.0,24,3,2018,5,0
-0.2,0.0,3370.0,25,3,2018,6,0
1.9,0.0,3110.0,26,3,2018,0,0
-2.2,0.0,3057.0,27,3,2018,1,0
-4.1,0.0,3441.0,28,3,2018,2,0
-2.9,0.02,4250.0,29,3,2018,3,0
-2.1,0.0,6770.0,30,3,2018,4,1
-1.9,0.0,6988.0,31,3,2018,5,0
-1.4,0.0,5437.0,1,4,2018,6,1
-0.7,0.0,2081.0,2,4,2018,0,1
0.0,0.08,3228.0,3,4,2018,1,0
0.3,0.0,3319.0,4,4,2018,2,0
0.2,0.0,3512.0,5,4,2018,3,0
3.9,0.02,3927.0,6,4,2018,4,0
2.7,0.0,6136.0,7,4,2018,5,0
3.3,0.0,3865.0,8,4,2018,6,0
4.0,0.0,3719.0,9,4,2018,0,0
6.1,0.0,3162.0,10,4,2018,1,0
3.3,0.02,3544.0,11,4,2018,2,0
2.9,0.0,3817.0,12,4,2018,3,0
2.8,0.0,4636.0,13,4,2018,4,0
4.5,0.0,8857.0,14,4,2018,5,0
6.4,0.0,4577.0,15,4,2018,6,0
5.5,0.0,2604.0,16,4,2018,0,0
6.8,0.1,3429.0,17,4,2018,1,0
7.6,0.0,3757.0,18,4,2018,2,0
8.2,0.0,4389.0,19,4,2018,3,0
11.0,0.0,4865.0,20,4,2018,4,0
7.9,0.0,6711.0,21,4,2018,5,0
9.0,0.0,3885.0,22,4,2018,6,0
4.8,0.0,3580.0,23,4,2018,0,0
3.9,0.0,3295.0,24,4,2018,1,0
5.6,0.0,3157.0,25,4,2018,2,0
5.7,0.02,3959.0,26,4,2018,3,0
6.7,0.02,4365.0,27,4,2018,4,0
5.3,0.0,8005.0,28,4,2018,5,0
6.5,0.0,5420.0,29,4,2018,6,0
6.6,0.02,10608.0,30,4,2018,0,0
7.0,0.0,3558.0,1,5,2018,1,1
6.8,0.02,3904.0,2,5,2018,2,0
6.3,0.03,4863.0,3,5,2018,3,0
7.5,0.02,5797.0,4,5,2018,4,0
8.1,0.0,9278.0,5,5,2018,5,0
9.4,0.0,9240.0,6,5,2018,6,0
10.4,0.0,5220.0,7,5,2018,0,0
11.4,0.0,5380.0,8,5,2018,1,0
12.8,0.0,5916.0,9,5,2018,2,0
11.4,0.0,10756.0,10,5,2018,3,1
11.9,0.0,9258.0,11,5,2018,4,0
14.1,0.0,13542.0,12,5,2018,5,0
16.0,0.0,12780.0,13,5,2018,6,0
18.0,0.0,6816.0,14,5,2018,0,0
19.2,0.0,8356.0,15,5,2018,1,0
20.7,0.0,6978.0,16,5,2018,2,0
18.7,0.0,7755.0,17,5,2018,3,0
17.3,0.0,5941.0,18,5,2018,4,0
15.1,0.0,11903.0,19,5,2018,5,0
13.8,0.0,12069.0,20,5,2018,6,1
15.2,0.0,8211.0,21,5,2018,0,0
17.1,0.0,8209.0,22,5,2018,1,0
18.6,0.0,8726.0,24,5,2018,3,0
15.2,0.0,9990.0,25,5,2018,4,0
14.6,0.0,16453.0,26,5,2018,5,0
16.8,0.0,10701.0,27,5,2018,6,0
17.9,0.0,8376.0,28,5,2018,0,0
16.3,0.0,11140.0,29,5,2018,1,0
18.6,0.0,11265.0,30,5,2018,2,0
19.6,0.0,9055.0,31,5,2018,3,0
14.9,0.0,7985.0,1,6,2018,4,0
16.4,0.0,16016.0,2,6,2018,5,0
18.9,0.0,13232.0,3,6,2018,6,0
20.1,0.0,8403.0,4,6,2018,0,0
16.5,0.0,4505.0,5,6,2018,1,0
10.6,0.0,8397.0,6,6,2018,2,0
9.9,0.0,7258.0,7,6,2018,3,0
10.8,0.0,8888.0,8,6,2018,4,0
11.8,0.0,11671.0,9,6,2018,5,0
13.6,0.0,12344.0,10,6,2018,6,0
14.6,0.0,8788.0,11,6,2018,0,0
17.8,0.0,7524.0,12,6,2018,1,0
16.4,0.02,9268.0,13,6,2018,2,0
15.1,0.0,10779.0,14,6,2018,3,0
16.0,0.0,9929.0,15,6,2018,4,0
16.8,0.0,19112.0,16,6,2018,5,0
17.1,0.0,12888.0,17,6,2018,6,0
18.2,0.0,8880.0,18,6,2018,0,0
17.5,0.0,5455.0,19,6,2018,1,0
15.1,0.05,10430.0,20,6,2018,2,0
15.9,0.0,4540.0,21,6,2018,3,0
13.3,0.03,4249.0,22,6,2018,4,1
12.2,0.13,11573.0,23,6,2018,5,1
13.0,0.0,6959.0,24,6,2018,6,0
14.3,0.0,5734.0,25,6,2018,0,0
15.0,0.0,9664.0,26,6,2018,1,0
16.6,0.0,12548.0,27,6,2018,2,0
17.4,0.0,14053.0,28,6,2018,3,0
18.7,0.0,5557.0,29,6,2018,4,0
15.0,0.03,9898.0,30,6,2018,5,0
14.2,0.0,10702.0,1,7,2018,6,0
15.8,0.0,5874.0,2,7,2018,0,0
13.2,0.03,5039.0,3,7,2018,1,0
13.0,0.1,13402.0,4,7,2018,2,0
15.3,0.0,9286.0,5,7,2018,3,0
16.6,0.03,7007.0,6,7,2018,4,0
17.7,0.0,17721.0,7,7,2018,5,0
20.9,0.0,11901.0,8,7,2018,6,0
18.9,0.0,10443.0,9,7,2018,0,0
18.0,0.0,10589.0,10,7,2018,1,0
17.2,0.0,11877.0,11,7,2018,2,0
18.3,0.0,13534.0,12,7,2018,3,0
20.4,0.0,12827.0,13,7,2018,4,0
21.6,0.0,18235.0,14,7,2018,5,0
22.6,0.0,11385.0,15,7,2018,6,0
24.8,0.0,1769.0,16,7,2018,0,0
25.1,0.0,14283.0,17,7,2018,1,0
26.2,0.0,14330.0,18,7,2018,2,0
25.2,0.0,15120.0,19,7,2018,3,0
24.0,0.0,6104.0,20,7,2018,4,0
21.2,0.07,13600.0,21,7,2018,5,0
